fname,label,manually_verified
harp_piece27366.wav,harp,1
guitar_piece96035.wav,guitar,1
flute_piece54654.wav,flute,1
guitar_piece27457.wav,guitar,1
harp_piece89314.wav,harp,1
flute_piece18163.wav,flute,1
violin_piece81559.wav,violin,1
flute_piece30018.wav,flute,1
guitar_piece18370.wav,guitar,1
guitar_piece93966.wav,guitar,1
piano_piece2741.wav,piano,1
harp_piece83870.wav,harp,1
piano_piece698.wav,piano,1
piano_piece30060.wav,piano,1
harp_piece67500.wav,harp,1
piano_piece12558.wav,piano,1
guitar_piece61467.wav,guitar,1
violin_piece21406.wav,violin,1
flute_piece35599.wav,flute,1
violin_piece14654.wav,violin,1
guitar_piece95452.wav,guitar,1
violin_piece77986.wav,violin,1
guitar_piece60413.wav,guitar,1
harp_piece11449.wav,harp,1
harp_piece77474.wav,harp,1
violin_piece14341.wav,violin,1
flute_piece68538.wav,flute,1
piano_piece39975.wav,piano,1
flute_piece96723.wav,flute,1
violin_piece16979.wav,violin,1
violin_piece33903.wav,violin,1
flute_piece12012.wav,flute,1
guitar_piece92760.wav,guitar,1
violin_piece98837.wav,violin,1
piano_piece87050.wav,piano,1
piano_piece57198.wav,piano,1
harp_piece18365.wav,harp,1
violin_piece14815.wav,violin,1
piano_piece13840.wav,piano,1
violin_piece75884.wav,violin,1
violin_piece92204.wav,violin,1
piano_piece70747.wav,piano,1
piano_piece16187.wav,piano,1
violin_piece22009.wav,violin,1
flute_piece25267.wav,flute,1
flute_piece14100.wav,flute,1
violin_piece99982.wav,violin,1
harp_piece42859.wav,harp,1
flute_piece56008.wav,flute,1
guitar_piece34948.wav,guitar,1
guitar_piece68569.wav,guitar,1
piano_piece39533.wav,piano,1
harp_piece25007.wav,harp,1
piano_piece20899.wav,piano,1
violin_piece4668.wav,violin,1
guitar_piece53281.wav,guitar,1
piano_piece56999.wav,piano,1
violin_piece54305.wav,violin,1
flute_piece2664.wav,flute,1
violin_piece36427.wav,violin,1
guitar_piece95836.wav,guitar,1
flute_piece64317.wav,flute,1
harp_piece27097.wav,harp,1
harp_piece26223.wav,harp,1
guitar_piece4818.wav,guitar,1
violin_piece21007.wav,violin,1
harp_piece84929.wav,harp,1
harp_piece27103.wav,harp,1
guitar_piece12917.wav,guitar,1
guitar_piece13252.wav,guitar,1
piano_piece63639.wav,piano,1
violin_piece63225.wav,violin,1
piano_piece6467.wav,piano,1
violin_piece14639.wav,violin,1
harp_piece63779.wav,harp,1
guitar_piece73885.wav,guitar,1
violin_piece13045.wav,violin,1
piano_piece65698.wav,piano,1
flute_piece86274.wav,flute,1
piano_piece13176.wav,piano,1
piano_piece71459.wav,piano,1
violin_piece29840.wav,violin,1
violin_piece39564.wav,violin,1
piano_piece58970.wav,piano,1
harp_piece37528.wav,harp,1
piano_piece93545.wav,piano,1
harp_piece94327.wav,harp,1
guitar_piece57361.wav,guitar,1
violin_piece80532.wav,violin,1
harp_piece93027.wav,harp,1
piano_piece16777.wav,piano,1
harp_piece44222.wav,harp,1
flute_piece55793.wav,flute,1
flute_piece92398.wav,flute,1
harp_piece89858.wav,harp,1
harp_piece34524.wav,harp,1
flute_piece42302.wav,flute,1
guitar_piece16085.wav,guitar,1
violin_piece55540.wav,violin,1
flute_piece594.wav,flute,1
harp_piece56241.wav,harp,1
guitar_piece50201.wav,guitar,1
piano_piece79707.wav,piano,1
piano_piece55290.wav,piano,1
guitar_piece54501.wav,guitar,1
harp_piece54707.wav,harp,1
violin_piece45972.wav,violin,1
flute_piece90914.wav,flute,1
guitar_piece88221.wav,guitar,1
piano_piece24532.wav,piano,1
violin_piece90698.wav,violin,1
piano_piece30072.wav,piano,1
piano_piece33438.wav,piano,1
piano_piece51748.wav,piano,1
violin_piece23760.wav,violin,1
piano_piece79675.wav,piano,1
piano_piece53717.wav,piano,1
flute_piece26290.wav,flute,1
flute_piece90075.wav,flute,1
guitar_piece10916.wav,guitar,1
harp_piece13353.wav,harp,1
violin_piece43892.wav,violin,1
harp_piece67847.wav,harp,1
violin_piece49040.wav,violin,1
guitar_piece72177.wav,guitar,1
piano_piece30630.wav,piano,1
violin_piece84556.wav,violin,1
piano_piece56658.wav,piano,1
flute_piece20633.wav,flute,1
piano_piece538.wav,piano,1
piano_piece55005.wav,piano,1
flute_piece34847.wav,flute,1
guitar_piece46236.wav,guitar,1
piano_piece43212.wav,piano,1
violin_piece5154.wav,violin,1
harp_piece65323.wav,harp,1
flute_piece66003.wav,flute,1
flute_piece98207.wav,flute,1
piano_piece9286.wav,piano,1
flute_piece55766.wav,flute,1
violin_piece72138.wav,violin,1
flute_piece19404.wav,flute,1
guitar_piece626.wav,guitar,1
piano_piece44891.wav,piano,1
flute_piece82282.wav,flute,1
flute_piece1764.wav,flute,1
violin_piece19460.wav,violin,1
guitar_piece94979.wav,guitar,1
flute_piece91191.wav,flute,1
flute_piece52719.wav,flute,1
flute_piece27322.wav,flute,1
piano_piece66621.wav,piano,1
violin_piece17016.wav,violin,1
violin_piece85170.wav,violin,1
piano_piece33048.wav,piano,1
violin_piece4635.wav,violin,1
flute_piece93705.wav,flute,1
piano_piece79991.wav,piano,1
flute_piece63069.wav,flute,1
guitar_piece11969.wav,guitar,1
guitar_piece36217.wav,guitar,1
piano_piece28977.wav,piano,1
piano_piece29264.wav,piano,1
flute_piece96003.wav,flute,1
violin_piece79941.wav,violin,1
piano_piece95389.wav,piano,1
violin_piece12417.wav,violin,1
violin_piece33144.wav,violin,1
violin_piece71518.wav,violin,1
violin_piece48713.wav,violin,1
guitar_piece43228.wav,guitar,1
piano_piece69910.wav,piano,1
piano_piece66768.wav,piano,1
flute_piece85332.wav,flute,1
piano_piece97939.wav,piano,1
harp_piece19320.wav,harp,1
piano_piece46313.wav,piano,1
violin_piece68285.wav,violin,1
piano_piece48038.wav,piano,1
violin_piece54080.wav,violin,1
flute_piece45078.wav,flute,1
flute_piece94180.wav,flute,1
violin_piece24672.wav,violin,1
guitar_piece49729.wav,guitar,1
harp_piece41727.wav,harp,1
guitar_piece26971.wav,guitar,1
harp_piece21086.wav,harp,1
flute_piece21667.wav,flute,1
harp_piece43735.wav,harp,1
piano_piece27972.wav,piano,1
harp_piece16092.wav,harp,1
flute_piece27214.wav,flute,1
flute_piece95401.wav,flute,1
guitar_piece13634.wav,guitar,1
piano_piece41640.wav,piano,1
flute_piece24224.wav,flute,1
harp_piece46149.wav,harp,1
guitar_piece33710.wav,guitar,1
flute_piece97410.wav,flute,1
flute_piece75691.wav,flute,1
violin_piece29577.wav,violin,1
guitar_piece48718.wav,guitar,1
flute_piece61349.wav,flute,1
guitar_piece17156.wav,guitar,1
harp_piece74077.wav,harp,1
flute_piece19303.wav,flute,1
harp_piece52557.wav,harp,1
guitar_piece83483.wav,guitar,1
guitar_piece14170.wav,guitar,1
flute_piece21124.wav,flute,1
violin_piece80216.wav,violin,1
guitar_piece76105.wav,guitar,1
harp_piece62415.wav,harp,1
harp_piece50191.wav,harp,1
piano_piece35374.wav,piano,1
guitar_piece73393.wav,guitar,1
piano_piece16210.wav,piano,1
piano_piece95543.wav,piano,1
piano_piece4151.wav,piano,1
flute_piece39306.wav,flute,1
violin_piece13164.wav,violin,1
flute_piece88578.wav,flute,1
violin_piece62384.wav,violin,1
piano_piece57358.wav,piano,1
flute_piece59515.wav,flute,1
guitar_piece18043.wav,guitar,1
guitar_piece19551.wav,guitar,1
violin_piece28391.wav,violin,1
violin_piece37553.wav,violin,1
piano_piece10905.wav,piano,1
flute_piece95662.wav,flute,1
guitar_piece32906.wav,guitar,1
guitar_piece95424.wav,guitar,1
piano_piece60394.wav,piano,1
harp_piece96053.wav,harp,1
harp_piece61810.wav,harp,1
flute_piece63324.wav,flute,1
piano_piece48133.wav,piano,1
flute_piece12711.wav,flute,1
piano_piece21948.wav,piano,1
guitar_piece8507.wav,guitar,1
harp_piece64376.wav,harp,1
guitar_piece26227.wav,guitar,1
piano_piece15842.wav,piano,1
guitar_piece4044.wav,guitar,1
violin_piece60108.wav,violin,1
harp_piece24978.wav,harp,1
guitar_piece99494.wav,guitar,1
piano_piece56974.wav,piano,1
guitar_piece48999.wav,guitar,1
guitar_piece8701.wav,guitar,1
violin_piece40598.wav,violin,1
guitar_piece31981.wav,guitar,1
harp_piece7947.wav,harp,1
violin_piece55285.wav,violin,1
guitar_piece97591.wav,guitar,1
harp_piece47367.wav,harp,1
piano_piece6331.wav,piano,1
flute_piece56047.wav,flute,1
harp_piece5632.wav,harp,1
piano_piece58416.wav,piano,1
harp_piece46519.wav,harp,1
piano_piece323.wav,piano,1
flute_piece60439.wav,flute,1
guitar_piece18498.wav,guitar,1
violin_piece44499.wav,violin,1
violin_piece36982.wav,violin,1
guitar_piece20647.wav,guitar,1
harp_piece79486.wav,harp,1
piano_piece57225.wav,piano,1
violin_piece81226.wav,violin,1
guitar_piece34741.wav,guitar,1
guitar_piece90991.wav,guitar,1
harp_piece57446.wav,harp,1
guitar_piece13271.wav,guitar,1
flute_piece7390.wav,flute,1
guitar_piece61928.wav,guitar,1
guitar_piece53653.wav,guitar,1
harp_piece78730.wav,harp,1
flute_piece65316.wav,flute,1
harp_piece41610.wav,harp,1
harp_piece79062.wav,harp,1
flute_piece22569.wav,flute,1
piano_piece15940.wav,piano,1
violin_piece3916.wav,violin,1
violin_piece74104.wav,violin,1
flute_piece36549.wav,flute,1
guitar_piece79033.wav,guitar,1
piano_piece42267.wav,piano,1
violin_piece69540.wav,violin,1
flute_piece64099.wav,flute,1
flute_piece30375.wav,flute,1
guitar_piece37132.wav,guitar,1
harp_piece71721.wav,harp,1
harp_piece28883.wav,harp,1
flute_piece66753.wav,flute,1
harp_piece41080.wav,harp,1
piano_piece86349.wav,piano,1
guitar_piece57341.wav,guitar,1
harp_piece11518.wav,harp,1
harp_piece90269.wav,harp,1
flute_piece1173.wav,flute,1
piano_piece72275.wav,piano,1
flute_piece91660.wav,flute,1
flute_piece8026.wav,flute,1
violin_piece11506.wav,violin,1
flute_piece17906.wav,flute,1
flute_piece75887.wav,flute,1
flute_piece99332.wav,flute,1
guitar_piece97621.wav,guitar,1
guitar_piece68466.wav,guitar,1
flute_piece95191.wav,flute,1
piano_piece42029.wav,piano,1
violin_piece78162.wav,violin,1
piano_piece29296.wav,piano,1
harp_piece57323.wav,harp,1
flute_piece57999.wav,flute,1
flute_piece64550.wav,flute,1
piano_piece40707.wav,piano,1
flute_piece47255.wav,flute,1
guitar_piece54633.wav,guitar,1
violin_piece82621.wav,violin,1
piano_piece96626.wav,piano,1
piano_piece73589.wav,piano,1
piano_piece92784.wav,piano,1
violin_piece4120.wav,violin,1
piano_piece59146.wav,piano,1
guitar_piece6193.wav,guitar,1
violin_piece30468.wav,violin,1
violin_piece19366.wav,violin,1
violin_piece36994.wav,violin,1
piano_piece69586.wav,piano,1
flute_piece72194.wav,flute,1
piano_piece99783.wav,piano,1
flute_piece29415.wav,flute,1
flute_piece8981.wav,flute,1
piano_piece59009.wav,piano,1
harp_piece72690.wav,harp,1
harp_piece16611.wav,harp,1
flute_piece6081.wav,flute,1
guitar_piece15086.wav,guitar,1
flute_piece5088.wav,flute,1
guitar_piece2806.wav,guitar,1
guitar_piece97760.wav,guitar,1
harp_piece6878.wav,harp,1
flute_piece5411.wav,flute,1
harp_piece24541.wav,harp,1
flute_piece94136.wav,flute,1
piano_piece28595.wav,piano,1
guitar_piece44503.wav,guitar,1
flute_piece76909.wav,flute,1
violin_piece20377.wav,violin,1
guitar_piece35991.wav,guitar,1
guitar_piece11729.wav,guitar,1
harp_piece52345.wav,harp,1
guitar_piece90332.wav,guitar,1
piano_piece4787.wav,piano,1
violin_piece1993.wav,violin,1
flute_piece21495.wav,flute,1
guitar_piece42564.wav,guitar,1
violin_piece70695.wav,violin,1
guitar_piece39025.wav,guitar,1
piano_piece85539.wav,piano,1
harp_piece32708.wav,harp,1
piano_piece68509.wav,piano,1
violin_piece39194.wav,violin,1
guitar_piece27636.wav,guitar,1
piano_piece64482.wav,piano,1
violin_piece11178.wav,violin,1
harp_piece55907.wav,harp,1
violin_piece59757.wav,violin,1
violin_piece23521.wav,violin,1
violin_piece14158.wav,violin,1
piano_piece42243.wav,piano,1
violin_piece65705.wav,violin,1
piano_piece33005.wav,piano,1
piano_piece88024.wav,piano,1
flute_piece17192.wav,flute,1
violin_piece21431.wav,violin,1
flute_piece46299.wav,flute,1
flute_piece60750.wav,flute,1
harp_piece88680.wav,harp,1
guitar_piece44016.wav,guitar,1
piano_piece76998.wav,piano,1
piano_piece84100.wav,piano,1
flute_piece2120.wav,flute,1
piano_piece50176.wav,piano,1
violin_piece26627.wav,violin,1
flute_piece16437.wav,flute,1
flute_piece70522.wav,flute,1
piano_piece86281.wav,piano,1
guitar_piece96417.wav,guitar,1
guitar_piece98239.wav,guitar,1
violin_piece17570.wav,violin,1
flute_piece89144.wav,flute,1
flute_piece11486.wav,flute,1
guitar_piece35128.wav,guitar,1
violin_piece9366.wav,violin,1
guitar_piece91655.wav,guitar,1
piano_piece56729.wav,piano,1
flute_piece50484.wav,flute,1
guitar_piece74990.wav,guitar,1
violin_piece68570.wav,violin,1
guitar_piece10485.wav,guitar,1
piano_piece44159.wav,piano,1
flute_piece21728.wav,flute,1
harp_piece13532.wav,harp,1
guitar_piece91239.wav,guitar,1
guitar_piece21416.wav,guitar,1
piano_piece63256.wav,piano,1
flute_piece5727.wav,flute,1
guitar_piece64087.wav,guitar,1
flute_piece85151.wav,flute,1
piano_piece82054.wav,piano,1
guitar_piece25802.wav,guitar,1
piano_piece18275.wav,piano,1
flute_piece48767.wav,flute,1
flute_piece14416.wav,flute,1
guitar_piece63130.wav,guitar,1
piano_piece28322.wav,piano,1
violin_piece70536.wav,violin,1
violin_piece79546.wav,violin,1
harp_piece53409.wav,harp,1
piano_piece17136.wav,piano,1
flute_piece87120.wav,flute,1
guitar_piece91082.wav,guitar,1
piano_piece31968.wav,piano,1
guitar_piece31607.wav,guitar,1
violin_piece64103.wav,violin,1
harp_piece14721.wav,harp,1
piano_piece13366.wav,piano,1
guitar_piece94058.wav,guitar,1
guitar_piece2672.wav,guitar,1
violin_piece12301.wav,violin,1
piano_piece70589.wav,piano,1
violin_piece27209.wav,violin,1
guitar_piece28235.wav,guitar,1
harp_piece99100.wav,harp,1
guitar_piece51228.wav,guitar,1
violin_piece72468.wav,violin,1
guitar_piece62018.wav,guitar,1
guitar_piece91392.wav,guitar,1
guitar_piece757.wav,guitar,1
harp_piece47515.wav,harp,1
piano_piece99421.wav,piano,1
violin_piece45703.wav,violin,1
guitar_piece69796.wav,guitar,1
violin_piece512.wav,violin,1
flute_piece40025.wav,flute,1
piano_piece9322.wav,piano,1
flute_piece66096.wav,flute,1
guitar_piece9467.wav,guitar,1
flute_piece37017.wav,flute,1
violin_piece85845.wav,violin,1
harp_piece72058.wav,harp,1
flute_piece56715.wav,flute,1
piano_piece86209.wav,piano,1
piano_piece2015.wav,piano,1
harp_piece15557.wav,harp,1
violin_piece29600.wav,violin,1
guitar_piece75871.wav,guitar,1
guitar_piece71890.wav,guitar,1
guitar_piece88959.wav,guitar,1
flute_piece29528.wav,flute,1
guitar_piece44221.wav,guitar,1
piano_piece36362.wav,piano,1
guitar_piece50028.wav,guitar,1
violin_piece60574.wav,violin,1
harp_piece2948.wav,harp,1
flute_piece71325.wav,flute,1
piano_piece62112.wav,piano,1
flute_piece445.wav,flute,1
harp_piece61290.wav,harp,1
flute_piece66772.wav,flute,1
flute_piece32752.wav,flute,1
guitar_piece49149.wav,guitar,1
piano_piece42901.wav,piano,1
guitar_piece49049.wav,guitar,1
violin_piece41734.wav,violin,1
flute_piece1011.wav,flute,1
flute_piece98454.wav,flute,1
violin_piece54779.wav,violin,1
piano_piece70116.wav,piano,1
violin_piece23334.wav,violin,1
flute_piece35348.wav,flute,1
piano_piece74864.wav,piano,1
harp_piece92898.wav,harp,1
guitar_piece84933.wav,guitar,1
guitar_piece98159.wav,guitar,1
guitar_piece32389.wav,guitar,1
flute_piece37993.wav,flute,1
violin_piece82571.wav,violin,1
piano_piece44724.wav,piano,1
harp_piece69922.wav,harp,1
violin_piece68692.wav,violin,1
violin_piece83122.wav,violin,1
violin_piece97947.wav,violin,1
guitar_piece43080.wav,guitar,1
guitar_piece28983.wav,guitar,1
harp_piece81824.wav,harp,1
violin_piece36091.wav,violin,1
piano_piece26049.wav,piano,1
flute_piece5207.wav,flute,1
flute_piece97434.wav,flute,1
flute_piece3545.wav,flute,1
piano_piece86690.wav,piano,1
flute_piece68172.wav,flute,1
flute_piece73171.wav,flute,1
flute_piece751.wav,flute,1
harp_piece15322.wav,harp,1
violin_piece27214.wav,violin,1
harp_piece24061.wav,harp,1
harp_piece42295.wav,harp,1
guitar_piece46691.wav,guitar,1
flute_piece32665.wav,flute,1
piano_piece1566.wav,piano,1
piano_piece13947.wav,piano,1
piano_piece23846.wav,piano,1
piano_piece33525.wav,piano,1
harp_piece12802.wav,harp,1
violin_piece27774.wav,violin,1
violin_piece82137.wav,violin,1
piano_piece15959.wav,piano,1
violin_piece90590.wav,violin,1
harp_piece56696.wav,harp,1
piano_piece19378.wav,piano,1
harp_piece60402.wav,harp,1
guitar_piece66809.wav,guitar,1
violin_piece94860.wav,violin,1
guitar_piece75605.wav,guitar,1
guitar_piece12492.wav,guitar,1
harp_piece7454.wav,harp,1
harp_piece97617.wav,harp,1
guitar_piece96555.wav,guitar,1
flute_piece45493.wav,flute,1
guitar_piece60632.wav,guitar,1
flute_piece37830.wav,flute,1
flute_piece26410.wav,flute,1
violin_piece49782.wav,violin,1
piano_piece70980.wav,piano,1
violin_piece3502.wav,violin,1
flute_piece30954.wav,flute,1
flute_piece87031.wav,flute,1
flute_piece15828.wav,flute,1
piano_piece87520.wav,piano,1
guitar_piece53584.wav,guitar,1
flute_piece95296.wav,flute,1
harp_piece72818.wav,harp,1
guitar_piece76168.wav,guitar,1
guitar_piece90497.wav,guitar,1
harp_piece92885.wav,harp,1
guitar_piece70090.wav,guitar,1
piano_piece45261.wav,piano,1
violin_piece25227.wav,violin,1
guitar_piece38080.wav,guitar,1
harp_piece47431.wav,harp,1
flute_piece23886.wav,flute,1
guitar_piece8800.wav,guitar,1
harp_piece68549.wav,harp,1
guitar_piece44153.wav,guitar,1
piano_piece96503.wav,piano,1
guitar_piece67161.wav,guitar,1
guitar_piece86459.wav,guitar,1
harp_piece89643.wav,harp,1
piano_piece20850.wav,piano,1
flute_piece47184.wav,flute,1
piano_piece63115.wav,piano,1
piano_piece65283.wav,piano,1
harp_piece36395.wav,harp,1
harp_piece81271.wav,harp,1
guitar_piece83791.wav,guitar,1
piano_piece39730.wav,piano,1
harp_piece60993.wav,harp,1
violin_piece7878.wav,violin,1
piano_piece79121.wav,piano,1
piano_piece89481.wav,piano,1
violin_piece14146.wav,violin,1
guitar_piece89525.wav,guitar,1
violin_piece51811.wav,violin,1
violin_piece77498.wav,violin,1
harp_piece83949.wav,harp,1
harp_piece85125.wav,harp,1
harp_piece36353.wav,harp,1
guitar_piece88193.wav,guitar,1
harp_piece29520.wav,harp,1
flute_piece8465.wav,flute,1
guitar_piece87177.wav,guitar,1
guitar_piece3331.wav,guitar,1
violin_piece42352.wav,violin,1
piano_piece6060.wav,piano,1
flute_piece82496.wav,flute,1
guitar_piece42505.wav,guitar,1
harp_piece56089.wav,harp,1
violin_piece77934.wav,violin,1
harp_piece2.wav,harp,1
harp_piece94902.wav,harp,1
piano_piece75055.wav,piano,1
harp_piece99188.wav,harp,1
guitar_piece58094.wav,guitar,1
harp_piece133.wav,harp,1
harp_piece34239.wav,harp,1
guitar_piece5353.wav,guitar,1
guitar_piece49583.wav,guitar,1
piano_piece68603.wav,piano,1
flute_piece15646.wav,flute,1
harp_piece74096.wav,harp,1
harp_piece31449.wav,harp,1
violin_piece35856.wav,violin,1
harp_piece96473.wav,harp,1
piano_piece58732.wav,piano,1
guitar_piece39073.wav,guitar,1
guitar_piece14338.wav,guitar,1
flute_piece92685.wav,flute,1
